Gene,Fold_Change,P_Value,Significant,log2FC,-log10P
214389_at,,,False,,
214390_s_at,,,False,,
214391_x_at,,,False,,
214392_at,,,False,,
214393_at,,,False,,
214394_x_at,,,False,,
214395_x_at,,,False,,
214396_s_at,,,False,,
214397_at,,,False,,
214398_s_at,,,False,,
214399_s_at,,,False,,
214400_at,,,False,,
214401_at,,,False,,
214402_s_at,,,False,,
214403_x_at,,,False,,
214404_x_at,,,False,,
214405_at,,,False,,
214406_s_at,,,False,,
214407_x_at,,,False,,
214408_s_at,,,False,,
214409_at,,,False,,
214410_at,,,False,,
214411_x_at,,,False,,
214412_at,,,False,,
214413_at,,,False,,
214414_x_at,,,False,,
214415_at,,,False,,
214416_at,,,False,,
214417_s_at,,,False,,
214418_at,,,False,,
214419_s_at,,,False,,
214420_s_at,,,False,,
214421_x_at,,,False,,
214422_at,,,False,,
214423_x_at,,,False,,
214424_s_at,,,False,,
214425_at,,,False,,
214426_x_at,,,False,,
214427_at,,,False,,
214428_x_at,,,False,,
214429_at,,,False,,
214430_at,,,False,,
214431_at,,,False,,
214432_at,,,False,,
214433_s_at,,,False,,
214434_at,,,False,,
214435_x_at,,,False,,
214436_at,,,False,,
214437_s_at,,,False,,
214438_at,,,False,,
214439_x_at,,,False,,
214440_at,,,False,,
214441_at,,,False,,
214442_s_at,,,False,,
214443_at,,,False,,
214444_s_at,,,False,,
214445_at,,,False,,
214446_at,,,False,,
214447_at,,,False,,
214448_x_at,,,False,,
214449_s_at,,,False,,
214450_at,,,False,,
214451_at,,,False,,
214452_at,,,False,,
214453_s_at,,,False,,
214454_at,,,False,,
214455_at,,,False,,
214456_x_at,,,False,,
214457_at,,,False,,
214458_at,,,False,,
214459_x_at,,,False,,
214460_at,,,False,,
214461_at,,,False,,
214462_at,,,False,,
214463_x_at,,,False,,
214464_at,,,False,,
214465_at,,,False,,
214466_at,,,False,,
214467_at,,,False,,
214468_at,,,False,,
214469_at,,,False,,
214470_at,,,False,,
214471_x_at,,,False,,
214472_at,,,False,,
214473_x_at,,,False,,
214474_at,,,False,,
214475_x_at,,,False,,
214476_at,,,False,,
214477_at,,,False,,
214478_at,,,False,,
214479_at,,,False,,
214480_at,,,False,,
214481_at,,,False,,
214482_at,,,False,,
214483_s_at,,,False,,
214484_s_at,,,False,,
214485_at,,,False,,
214486_x_at,,,False,,
214487_s_at,,,False,,
214488_at,,,False,,
214489_at,,,False,,
214490_at,,,False,,
214491_at,,,False,,
214492_at,,,False,,
214493_s_at,,,False,,
214494_s_at,,,False,,
214495_at,,,False,,
214496_x_at,,,False,,
214497_s_at,,,False,,
214498_at,,,False,,
214499_s_at,,,False,,
214500_at,,,False,,
214501_s_at,,,False,,
214502_at,,,False,,
214503_x_at,,,False,,
214504_at,,,False,,
214505_s_at,,,False,,
214506_at,,,False,,
214507_s_at,,,False,,
214508_x_at,,,False,,
214509_at,,,False,,
214510_at,,,False,,
214511_x_at,,,False,,
214512_s_at,,,False,,
214513_s_at,,,False,,
214514_at,,,False,,
214515_at,,,False,,
214516_at,,,False,,
214517_at,,,False,,
214518_at,,,False,,
214519_s_at,,,False,,
214520_at,,,False,,
214521_at,,,False,,
214522_x_at,,,False,,
214523_at,,,False,,
214524_at,,,False,,
214525_x_at,,,False,,
214526_x_at,,,False,,
214527_s_at,,,False,,
214528_s_at,,,False,,
214529_at,,,False,,
214530_x_at,,,False,,
214531_s_at,,,False,,
214532_x_at,,,False,,
214533_at,,,False,,
214534_at,,,False,,
214535_s_at,,,False,,
214536_at,,,False,,
214537_at,,,False,,
214538_x_at,,,False,,
214539_at,,,False,,
214540_at,,,False,,
214541_s_at,,,False,,
214542_x_at,,,False,,
214543_x_at,,,False,,
214544_s_at,,,False,,
214545_s_at,,,False,,
214546_s_at,,,False,,
214547_at,,,False,,
214548_x_at,,,False,,
214549_x_at,,,False,,
214550_s_at,,,False,,
214551_s_at,,,False,,
214552_s_at,,,False,,
214553_s_at,,,False,,
214554_at,,,False,,
214555_at,,,False,,
214556_at,,,False,,
214557_at,,,False,,
214558_at,,,False,,
214559_at,,,False,,
214560_at,,,False,,
214561_at,,,False,,
214562_at,,,False,,
214563_at,,,False,,
214564_s_at,,,False,,
214565_s_at,,,False,,
214566_at,,,False,,
214567_s_at,,,False,,
214568_at,,,False,,
214569_at,,,False,,
214570_x_at,,,False,,
214571_at,,,False,,
214572_s_at,,,False,,
214574_x_at,,,False,,
214575_s_at,,,False,,
214576_at,,,False,,
214577_at,,,False,,
214578_s_at,,,False,,
214579_at,,,False,,
214580_x_at,,,False,,
214581_x_at,,,False,,
214582_at,,,False,,
214583_at,,,False,,
214584_x_at,,,False,,
214585_s_at,,,False,,
214586_at,,,False,,
214587_at,,,False,,
214588_s_at,,,False,,
214589_at,,,False,,
214590_s_at,,,False,,
214591_at,,,False,,
214592_s_at,,,False,,
214593_at,,,False,,
214594_x_at,,,False,,
214595_at,,,False,,
214596_at,,,False,,
214597_at,,,False,,
214598_at,,,False,,
214599_at,,,False,,
214600_at,,,False,,
214601_at,,,False,,
214602_at,,,False,,
214603_at,,,False,,
214604_at,,,False,,
214605_x_at,,,False,,
214606_at,,,False,,
214607_at,,,False,,
214608_s_at,,,False,,
214609_at,,,False,,
214610_at,,,False,,
214611_at,,,False,,
214612_x_at,,,False,,
214613_at,,,False,,
214614_at,,,False,,
214615_at,,,False,,
214616_at,,,False,,
214617_at,,,False,,
214618_at,,,False,,
214619_at,,,False,,
214620_x_at,,,False,,
214621_at,,,False,,
214622_at,,,False,,
214623_at,,,False,,
214624_at,,,False,,
214625_s_at,,,False,,
214626_s_at,,,False,,
214627_at,,,False,,
214628_at,,,False,,
214629_x_at,,,False,,
214630_at,,,False,,
214631_at,,,False,,
214632_at,,,False,,
214633_at,,,False,,
214634_at,,,False,,
214635_at,,,False,,
214636_at,,,False,,
214637_at,,,False,,
214638_s_at,,,False,,
214639_s_at,,,False,,
214640_at,,,False,,
214641_at,,,False,,
214642_x_at,,,False,,
214643_x_at,,,False,,
214644_at,,,False,,
214645_at,,,False,,
214646_at,,,False,,
214647_s_at,,,False,,
214648_at,,,False,,
214649_s_at,,,False,,
214650_x_at,,,False,,
214651_s_at,,,False,,
214652_at,,,False,,
214655_at,,,False,,
214656_x_at,,,False,,
214657_s_at,,,False,,
214658_at,,,False,,
214659_x_at,,,False,,
214660_at,,,False,,
214661_s_at,,,False,,
214662_at,,,False,,
214663_at,,,False,,
214664_at,,,False,,
214665_s_at,,,False,,
214666_x_at,,,False,,
214667_s_at,,,False,,
214668_at,,,False,,
214669_x_at,,,False,,
214670_at,,,False,,
214671_s_at,,,False,,
214672_at,,,False,,
214673_s_at,,,False,,
214674_at,,,False,,
214675_at,,,False,,
214676_x_at,,,False,,
214677_x_at,,,False,,
214678_x_at,,,False,,
214679_x_at,,,False,,
214680_at,,,False,,
214681_at,,,False,,
214682_at,,,False,,
214683_s_at,,,False,,
214684_at,,,False,,
214685_at,,,False,,
214686_at,,,False,,
214687_x_at,,,False,,
214688_at,,,False,,
214689_at,,,False,,
214690_at,,,False,,
214691_x_at,,,False,,
214692_s_at,,,False,,
214693_x_at,,,False,,
214694_at,,,False,,
214695_at,,,False,,
214696_at,,,False,,
214697_s_at,,,False,,
214698_at,,,False,,
214699_x_at,,,False,,
214700_x_at,,,False,,
214701_s_at,,,False,,
214702_at,,,False,,
214703_s_at,,,False,,
214704_at,,,False,,
214705_at,,,False,,
214706_at,,,False,,
214707_x_at,,,False,,
214708_at,,,False,,
214709_s_at,,,False,,
214710_s_at,,,False,,
214711_at,,,False,,
214712_at,,,False,,
214713_at,,,False,,
214714_at,,,False,,
214715_x_at,,,False,,
214716_at,,,False,,
214717_at,,,False,,
214718_at,,,False,,
214719_at,,,False,,
214720_x_at,,,False,,
214721_x_at,,,False,,
214722_at,,,False,,
214723_x_at,,,False,,
214724_at,,,False,,
214725_at,,,False,,
214726_x_at,,,False,,
214727_at,,,False,,
214728_x_at,,,False,,
214729_at,,,False,,
214730_s_at,,,False,,
214731_at,,,False,,
214732_at,,,False,,
214733_s_at,,,False,,
214734_at,,,False,,
214735_at,,,False,,
214736_s_at,,,False,,
214737_x_at,,,False,,
214738_s_at,,,False,,
214739_at,,,False,,
214740_at,,,False,,
214741_at,,,False,,
214742_at,,,False,,
214743_at,,,False,,
214744_s_at,,,False,,
214745_at,,,False,,
214746_s_at,,,False,,
214747_at,,,False,,
214748_at,,,False,,
214749_s_at,,,False,,
214750_at,,,False,,
214751_at,,,False,,
214752_x_at,,,False,,
214753_at,,,False,,
214754_at,,,False,,
214755_at,,,False,,
214756_x_at,,,False,,
214757_at,,,False,,
214758_at,,,False,,
214759_at,,,False,,
214760_at,,,False,,
214761_at,,,False,,
214762_at,,,False,,
214763_at,,,False,,
214764_at,,,False,,
214765_s_at,,,False,,
214766_s_at,,,False,,
214767_s_at,,,False,,
214768_x_at,,,False,,
214769_at,,,False,,
214770_at,,,False,,
214771_x_at,,,False,,
214772_at,,,False,,
214773_x_at,,,False,,
214774_x_at,,,False,,
214775_at,,,False,,
214776_x_at,,,False,,
214777_at,,,False,,
214778_at,,,False,,
214779_s_at,,,False,,
214780_s_at,,,False,,
214781_at,,,False,,
214782_at,,,False,,
214783_s_at,,,False,,
214784_x_at,,,False,,
214785_at,,,False,,
214786_at,,,False,,
214787_at,,,False,,
214788_x_at,,,False,,
214789_x_at,,,False,,
214790_at,,,False,,
214791_at,,,False,,
214792_x_at,,,False,,
214793_at,,,False,,
214794_at,,,False,,
214795_at,,,False,,
214796_at,,,False,,
214797_s_at,,,False,,
214798_at,,,False,,
214799_at,,,False,,
214800_x_at,,,False,,
214801_at,,,False,,
214802_at,,,False,,
214803_at,,,False,,
214804_at,,,False,,
214805_at,,,False,,
214806_at,,,False,,
214807_at,,,False,,
214808_at,,,False,,
214809_at,,,False,,
214811_at,,,False,,
214812_s_at,,,False,,
214813_at,,,False,,
214814_at,,,False,,
214815_at,,,False,,
214816_x_at,,,False,,
214817_at,,,False,,
214818_at,,,False,,
214819_at,,,False,,
214820_at,,,False,,
214821_at,,,False,,
214822_at,,,False,,
214823_at,,,False,,
214824_at,,,False,,
214825_at,,,False,,
214826_at,,,False,,
214827_at,,,False,,
214828_s_at,,,False,,
214829_at,,,False,,
214830_at,,,False,,
214831_at,,,False,,
214832_at,,,False,,
214833_at,,,False,,
214834_at,,,False,,
214835_s_at,,,False,,
214836_x_at,,,False,,
214837_at,,,False,,
214838_at,,,False,,
214839_at,,,False,,
214840_at,,,False,,
214841_at,,,False,,
214842_s_at,,,False,,
214843_s_at,,,False,,
214844_s_at,,,False,,
214845_s_at,,,False,,
214846_s_at,,,False,,
214847_s_at,,,False,,
214848_at,,,False,,
214849_at,,,False,,
214850_at,,,False,,
214851_at,,,False,,
214852_x_at,,,False,,
214853_s_at,,,False,,
214854_at,,,False,,
214855_s_at,,,False,,
214856_at,,,False,,
214857_at,,,False,,
214858_at,,,False,,
214859_at,,,False,,
214860_at,,,False,,
214861_at,,,False,,
214862_x_at,,,False,,
214863_at,,,False,,
214864_s_at,,,False,,
214865_at,,,False,,
214866_at,,,False,,
214867_at,,,False,,
214868_at,,,False,,
214869_x_at,,,False,,
214870_x_at,,,False,,
214871_x_at,,,False,,
214872_at,,,False,,
214873_at,,,False,,
214874_at,,,False,,
214875_x_at,,,False,,
214876_s_at,,,False,,
214877_at,,,False,,
214878_at,,,False,,
214879_x_at,,,False,,
214880_x_at,,,False,,
214881_s_at,,,False,,
214882_s_at,,,False,,
214883_at,,,False,,
214884_at,,,False,,
214885_at,,,False,,
214886_s_at,,,False,,
214887_at,,,False,,
214888_at,,,False,,
214889_at,,,False,,
214890_s_at,,,False,,
214891_at,,,False,,
214892_x_at,,,False,,
214893_x_at,,,False,,
214894_x_at,,,False,,
214895_s_at,,,False,,
214896_at,,,False,,
214897_at,,,False,,
214898_x_at,,,False,,
214899_at,,,False,,
214900_at,,,False,,
214901_at,,,False,,
214902_x_at,,,False,,
214903_at,,,False,,
214904_at,,,False,,
214905_at,,,False,,
214906_x_at,,,False,,
214907_at,,,False,,
214908_s_at,,,False,,
214909_s_at,,,False,,
214910_s_at,,,False,,
214911_s_at,,,False,,
214912_at,,,False,,
214913_at,,,False,,
214914_at,,,False,,
214915_at,,,False,,
214916_x_at,,,False,,
214917_at,,,False,,
214918_at,,,False,,
214919_s_at,,,False,,
214920_at,,,False,,
214921_at,,,False,,
214922_at,,,False,,
214923_at,,,False,,
214924_s_at,,,False,,
214925_s_at,,,False,,
214926_at,,,False,,
214927_at,,,False,,
214928_at,,,False,,
214929_s_at,,,False,,
214930_at,,,False,,
214931_s_at,,,False,,
214932_at,,,False,,
214933_at,,,False,,
214934_at,,,False,,
214935_at,,,False,,
214936_at,,,False,,
214937_x_at,,,False,,
214938_x_at,,,False,,
214939_x_at,,,False,,
214940_s_at,,,False,,
214941_s_at,,,False,,
214942_at,,,False,,
214943_s_at,,,False,,
214944_at,,,False,,
214945_at,,,False,,
214946_x_at,,,False,,
214947_at,,,False,,
214948_s_at,,,False,,
214949_at,,,False,,
214950_at,,,False,,
214951_at,,,False,,
214952_at,,,False,,
214953_s_at,,,False,,
214954_at,,,False,,
214955_at,,,False,,
214956_at,,,False,,
214957_at,,,False,,
214958_s_at,,,False,,
214959_s_at,,,False,,
214960_at,,,False,,
214961_at,,,False,,
214962_s_at,,,False,,
214963_at,,,False,,
214964_at,,,False,,
214965_at,,,False,,
214966_at,,,False,,
214967_at,,,False,,
214968_at,,,False,,
214969_at,,,False,,
214970_s_at,,,False,,
214971_s_at,,,False,,
214972_at,,,False,,
214973_x_at,,,False,,
214974_x_at,,,False,,
214975_s_at,,,False,,
214976_at,,,False,,
214977_at,,,False,,
214978_s_at,,,False,,
214979_at,,,False,,
214980_at,,,False,,
214981_at,,,False,,
214982_at,,,False,,
214983_at,,,False,,
214984_at,,,False,,
214985_at,,,False,,
214986_x_at,,,False,,
214987_at,,,False,,
214988_s_at,,,False,,
214989_x_at,,,False,,
214990_at,,,False,,
214991_s_at,,,False,,
214992_s_at,,,False,,
214993_at,,,False,,
214994_at,,,False,,
214995_s_at,,,False,,
214996_at,,,False,,
214997_at,,,False,,
214998_at,,,False,,
214999_s_at,,,False,,
215000_s_at,,,False,,
215001_s_at,,,False,,
215002_at,,,False,,
215003_at,,,False,,
215004_s_at,,,False,,
215005_at,,,False,,
215006_at,,,False,,
215008_at,,,False,,
215009_s_at,,,False,,
215010_s_at,,,False,,
215011_at,,,False,,
215012_at,,,False,,
215013_s_at,,,False,,
215014_at,,,False,,
215015_at,,,False,,
215016_x_at,,,False,,
215017_s_at,,,False,,
215018_at,,,False,,
215019_x_at,,,False,,
215020_at,,,False,,
215021_s_at,,,False,,
215022_x_at,,,False,,
215023_s_at,,,False,,
215024_at,,,False,,
215025_at,,,False,,
215026_x_at,,,False,,
215027_at,,,False,,
215028_at,,,False,,
215029_at,,,False,,
215030_at,,,False,,
215031_x_at,,,False,,
215032_at,,,False,,
215033_at,,,False,,
215034_s_at,,,False,,
215035_at,,,False,,
215036_at,,,False,,
215037_s_at,,,False,,
215038_s_at,,,False,,
215039_at,,,False,,
215040_at,,,False,,
215041_s_at,,,False,,
215042_at,,,False,,
215043_s_at,,,False,,
215044_s_at,,,False,,
215045_at,,,False,,
215046_at,,,False,,
215047_at,,,False,,
215048_at,,,False,,
215049_x_at,,,False,,
215050_x_at,,,False,,
215051_x_at,,,False,,
215052_at,,,False,,
215053_at,,,False,,
215054_at,,,False,,
215055_at,,,False,,
215056_at,,,False,,
215057_at,,,False,,
215058_at,,,False,,
215059_at,,,False,,
215060_at,,,False,,
215061_at,,,False,,
215062_at,,,False,,
215063_x_at,,,False,,
215064_at,,,False,,
215065_at,,,False,,
215066_at,,,False,,
215067_x_at,,,False,,
215068_s_at,,,False,,
215069_at,,,False,,
215070_x_at,,,False,,
215071_s_at,,,False,,
215072_x_at,,,False,,
215073_s_at,,,False,,
215074_at,,,False,,
215075_s_at,,,False,,
215076_s_at,,,False,,
215077_at,,,False,,
215078_at,,,False,,
215079_at,,,False,,
215080_s_at,,,False,,
215081_at,,,False,,
215082_at,,,False,,
215083_at,,,False,,
215084_s_at,,,False,,
215085_x_at,,,False,,
215086_at,,,False,,
215087_at,,,False,,
215088_s_at,,,False,,
215089_s_at,,,False,,
215090_x_at,,,False,,
215091_s_at,,,False,,
215092_s_at,,,False,,
215093_at,,,False,,
215094_at,,,False,,
215095_at,,,False,,
215096_s_at,,,False,,
215097_at,,,False,,
215098_at,,,False,,
215099_s_at,,,False,,
215100_at,,,False,,
215101_s_at,,,False,,
215102_at,,,False,,
215103_at,,,False,,
215104_at,,,False,,
215105_at,,,False,,
215106_at,,,False,,
215107_s_at,,,False,,
215108_x_at,,,False,,
215109_at,,,False,,
215110_at,,,False,,
215111_s_at,,,False,,
215112_x_at,,,False,,
215113_s_at,,,False,,
215114_at,,,False,,
215115_x_at,,,False,,
215116_s_at,,,False,,
215117_at,,,False,,
215118_s_at,,,False,,
215119_at,,,False,,
215120_s_at,,,False,,
215121_x_at,,,False,,
215122_at,,,False,,
215123_at,,,False,,
215124_at,,,False,,
215125_s_at,,,False,,
215126_at,,,False,,
215127_s_at,,,False,,
215128_at,,,False,,
215129_at,,,False,,
215130_s_at,,,False,,
215131_at,,,False,,
215132_at,,,False,,
215133_s_at,,,False,,
215134_at,,,False,,
215135_at,,,False,,
215136_s_at,,,False,,
215137_at,,,False,,
215138_s_at,,,False,,
215139_at,,,False,,
215140_at,,,False,,
215141_at,,,False,,
215142_at,,,False,,
215143_at,,,False,,
215144_at,,,False,,
215145_s_at,,,False,,
215146_s_at,,,False,,
215147_at,,,False,,
215148_s_at,,,False,,
215149_at,,,False,,
215150_at,,,False,,
215151_at,,,False,,
215152_at,,,False,,
215153_at,,,False,,
215154_at,,,False,,
215155_at,,,False,,
215156_at,,,False,,
215157_x_at,,,False,,
215158_s_at,,,False,,
215159_s_at,,,False,,
215160_x_at,,,False,,
215161_at,,,False,,
215162_at,,,False,,
215163_at,,,False,,
215164_at,,,False,,
215165_x_at,,,False,,
215166_at,,,False,,
215167_at,,,False,,
215168_at,,,False,,
215169_at,,,False,,
215170_s_at,,,False,,
215171_s_at,,,False,,
215172_at,,,False,,
215173_at,,,False,,
215174_at,,,False,,
215175_at,,,False,,
215176_x_at,,,False,,
215177_s_at,,,False,,
215178_x_at,,,False,,
215179_x_at,,,False,,
215180_at,,,False,,
215181_at,,,False,,
215182_x_at,,,False,,
215183_at,,,False,,
215184_at,,,False,,
215185_at,,,False,,
215186_at,,,False,,
215187_at,,,False,,
215188_at,,,False,,
215189_at,,,False,,
215190_at,,,False,,
215191_at,,,False,,
215192_at,,,False,,
215193_x_at,,,False,,
215194_at,,,False,,
215195_at,,,False,,
215196_at,,,False,,
215197_at,,,False,,
215198_s_at,,,False,,
215199_at,,,False,,
215200_x_at,,,False,,
215201_at,,,False,,
215202_at,,,False,,
215203_at,,,False,,
215204_at,,,False,,
215205_x_at,,,False,,
215206_at,,,False,,
215207_x_at,,,False,,
215208_x_at,,,False,,
215209_at,,,False,,
215210_s_at,,,False,,
215211_at,,,False,,
215212_at,,,False,,
215213_at,,,False,,
215214_at,,,False,,
215215_s_at,,,False,,
215216_at,,,False,,
215217_at,,,False,,
215218_s_at,,,False,,
215219_at,,,False,,
215220_s_at,,,False,,
215221_at,,,False,,
215222_x_at,,,False,,
215223_s_at,,,False,,
215224_at,,,False,,
215225_s_at,,,False,,
215226_at,,,False,,
215227_x_at,,,False,,
215228_at,,,False,,
215229_at,,,False,,
215230_x_at,,,False,,
215231_at,,,False,,
215232_at,,,False,,
215233_at,,,False,,
215234_at,,,False,,
215235_at,,,False,,
215236_s_at,,,False,,
215237_at,,,False,,
215238_s_at,,,False,,
215239_x_at,,,False,,
215240_at,,,False,,
215241_at,,,False,,
215242_at,,,False,,
215243_s_at,,,False,,
215244_at,,,False,,
215245_x_at,,,False,,
215246_at,,,False,,
215247_at,,,False,,
215248_at,,,False,,
215249_at,,,False,,
215250_at,,,False,,
215251_at,,,False,,
215252_at,,,False,,
215253_s_at,,,False,,
215254_at,,,False,,
215255_at,,,False,,
215256_x_at,,,False,,
215257_at,,,False,,
215258_at,,,False,,
215259_s_at,,,False,,
215260_s_at,,,False,,
215261_at,,,False,,
215262_at,,,False,,
215263_at,,,False,,
215264_at,,,False,,
215265_at,,,False,,
215266_at,,,False,,
215267_s_at,,,False,,
215268_at,,,False,,
215269_at,,,False,,
215270_at,,,False,,
215271_at,,,False,,
215272_at,,,False,,
215273_s_at,,,False,,
215274_at,,,False,,
215275_at,,,False,,
215276_at,,,False,,
215277_at,,,False,,
215278_at,,,False,,
215279_at,,,False,,
